	entrezgene	mean	bases	median	transcript_count
4177	1908	0.35147789638010263	657.5	0.19400000000000003	6
4178	1909	0.8185681246795333	950.0	1.138	6
4179	191	0.7432231900483752	1257.0	1.045	2
4180	1910	0.7123045023718658	1350.857142857143	1.138	7
4181	1911	0.7963260479944029	2970.0	1.082	3
4182	1912	0.8098929528480481	2293.5	1.1288333333333334	6
4183	1915	0.8370811004383546	1363.0714285714287	1.1063571428571428	14
4184	1917	0.6994811336723353	1427.0	1.046	3
4185	192111	0.5662176956636719	670.2	1.026	5
4186	192134	0.426046	1155.0	0.944	1
4187	192286	0.541679109034268	321.0	1.026	1
4188	192666	0.5265486520912548	1578.0	1.022	1
4189	192668	0.2171086666666666	477.0	0.2925	1
4190	192669	0.9752673449011197	1461.0	1.138	4
4191	192670	0.9263766593194122	2586.0	1.138	1
4192	192683	0.8518964256684891	663.75	1.138	4
4193	1933	0.822204873156342	678.0	1.138	3
4194	1936	0.6221181677791817	974.3684210526316	0.9832105263157895	19
4195	1937	0.8736781689497716	1314.0	1.138	1
4196	1938	0.674817628637951	2577.0	1.049	1
4197	1939	0.7742146217859107	1569.0	1.083	2
4198	1942	0.7757247374419587	585.0	1.026	2
4199	1943	0.5332102866043614	642.0	0.843	1
4200	1944	0.8796484323570432	717.0	1.062	1
4201	1945	0.5918334951561571	604.0	1.026	3
4202	1946	0.9962523168496982	646.5	1.138	2
4203	1947	0.805270828049952	1041.0	1.134	1
4204	1948	0.9010848393213572	1002.0	1.138	1
4205	1949	0.8605854643206257	1023.0	1.123	1
4206	1950	0.4806039924801918	3414.0	0.6993750000000001	4
4207	1951	0.7082551402555589	9939.0	1.026	1
4208	1952	0.7040630727314181	8772.0	1.026	1
4209	1953	0.39319925505909853	4209.0	0.947	3
4210	1954	0.6709732590212809	6065.0	1.026	3
4211	1955	0.6501480497512437	1809.0	1.026	1
4212	1956	0.5941214410888261	2601.0	1.0458333333333334	6
4213	1958	0.7385413118872549	1632.0	1.026	1
4214	195814	0.4284447657267347	895.0	0.29033333333333333	3
4215	195827	0.5424653715124816	681.0	1.026	1
4216	195828	0.6955974738841405	1053.0	1.026	1
4217	1959	0.7945701531585765	1403.25	1.138	4
4218	195977	-0.3778333275316455	1896.0	-0.0625	1
4219	196	0.5916431180264268	2524.5	0.324	2
4220	1960	0.9981509950121822	810.0	1.1369999999999998	3
4221	196051	0.8837463946078432	816.0	1.049	1
4222	196074	0.5064507595140813	657.0	0.6523333333333333	6
4223	1961	0.6979860134630331	1615.5	1.026	2
4224	196120	0.194626	585.0	0.674	1
4225	1962	0.5504500770171997	1429.0	0.7600000000000001	3
4226	196264	0.6016471043582516	526.0	1.0206666666666668	3
4227	196294	0.8829998957052141	327.0	1.138	5
4228	196335	0.352511	960.0	0.211	1
4229	196374	0.4195424757741756	1398.0	0.61925	2
4230	196383	0.53508018081761	636.0	0.992	1
4231	196385	0.5632167956429313	10924.5	1.026	4
4232	196394	0.7621424811772122	501.6	1.0708	5
4233	1964	0.8565298897534139	393.0	1.137	2
4234	196403	0.9018118025469104	1046.25	1.089	4
4235	196410	0.5831145224489797	735.0	1.005	1
4236	196441	0.7826330257813295	2696.0	1.0633333333333332	3
4237	196446	0.5576581480009488	1734.0	0.84825	4
4238	196463	0.5402928066419619	1722.0	1.026	2
4239	196472	0.1898940082644628	726.0	0.135	1
4240	196477	0.249726	1221.0	0.17	1
4241	196483	0.31757925079970567	898.0	0.6670000000000001	3
4242	1965	0.9703831128691982	948.0	1.138	2
4243	196500	0.7557780276930884	843.0	1.026	3
4244	196513	0.5210577984596101	1163.0	0.47433333333333333	3
4245	196527	0.7298970518455604	2590.875	1.131	8
4246	196528	0.9060845084220703	5437.5	1.138	2
4247	196541	0.5942201144654088	795.0	1.026	1
4248	1967	0.749816613623078	732.0	1.138	3
4249	196740	0.5176230108141874	769.5	1.026	2
4250	196743	0.36854955373672427	1325.0	0.9233333333333333	3
4251	196792	-0.0041440877192982	285.0	0.037	2
4252	1968	0.9248828365045808	1419.0	1.134	1
4253	196883	0.7538576815089671	3234.0	1.049	3
4254	1969	0.6887706591606959	2931.0	1.026	1
4255	196951	0.32754741881984467	870.0	0.22012500000000002	4
4256	196996	0.5761191708920187	1065.0	1.026	1
4257	197	0.19075143758714308	1105.5	0.245	2
4258	197021	0.5910497826471444	1512.75	1.026	4
4259	197131	0.6419327081917212	2884.0	0.8153333333333332	3
4260	197135	0.5643356462130628	1443.0	1.026	3
4261	197257	0.5482077936466704	1489.5	1.026	2
4262	197258	0.6436253861737717	2752.0	1.026	3
4263	197259	0.17954293152927575	1104.0	0.1135	2
4264	1973	0.8722737712865619	1097.0	1.138	3
4265	197320	0.11149318567039769	2176.0	0.573	3
4266	197322	0.34564733060082725	1532.25	0.8765000000000001	4
4267	197335	0.22885347966762865	3111.0	0.21975	4
4268	197342	0.2930314885964912	1140.0	0.162	1
4269	197358	0.47146579564327884	3268.5	0.947	2
4270	197370	0.6626840449438202	801.0	1.025	1
4271	1974	1.0111743915486122	1225.5	1.1465	2
4272	197407	0.7313392218632203	1734.0	1.026	3
4273	1975	0.8513864317975767	1802.0	1.138	3
4274	1977	0.9173520030403008	713.25	1.115	4
4275	1978	0.6925405882352941	357.0	1.016	1
4276	1979	0.945779655647383	363.0	1.134	1
4277	1981	0.7977225436045814	4621.384615384615	1.138	13
4278	1982	1.003491016191537	2695.5	1.100875	4
4279	1983	0.9343358464506172	1296.0	1.134	3
4280	1984	0.9749524505959513	488.25	1.134625	8
4281	198437	0.2452623826577295	654.0	0.093	2
4282	199	0.7159806462765959	363.0	1.113	2
4283	1990	0.6710658133848134	777.0	1.026	1
4284	1991	0.1675411629353233	804.0	0.166	2
4285	1992	0.4591956447368421	1140.0	1.026	1
4286	199221	0.34745352359182097	1962.0	0.24675	2
4287	199223	0.5318209498482729	3908.0	0.9486666666666667	3
4288	1993	1.0282180972069508	1090.2	1.138	5
4289	1994	0.8625744366601799	808.0	1.1366666666666665	3
4290	1995	0.7337825225320166	1093.5	1.039	2
4291	1996	1.0046839922173703	1055.1818181818182	1.138	11
4292	199675	-0.005882186338259451	480.0	0.147	2
4293	199692	0.45151434284016634	795.0	0.8160000000000001	2
4294	199699	0.2175492848523748	531.0	0.1245	2
4295	1997	0.7804155710615573	1824.0	1.138	2
4296	199704	0.4506423033300033	1669.5	0.75075	4
4297	199713	-0.017903543387278197	3028.8	0.005	5
4298	199720	0.4539095523226135	1959.0	0.257	1
4299	199731	0.8147667857754928	1167.0	1.026	1
4300	199745	0.2931089490909091	825.0	0.808	1
4301	199746	0.4571795395277474	606.0	0.4155	3
4302	199777	-0.2819143688504041	933.0	0.38549999999999995	2
4303	199786	0.2841669842581586	1831.5	0.18412499999999998	8
4304	1998	0.8647963396874242	1665.5	1.138	6
4305	199800	0.0849894155844155	462.0	0.0305	1
4306	199834	0.076723	300.0	0.0505	1
4307	199857	0.5307067834101382	651.0	1.026	1
4308	199870	0.9008155246937498	879.5	1.1375	6
4309	1999	0.6758431236559139	1116.0	1.0765	3
4310	199920	0.3767947229080933	2187.0	0.2	1
4311	199953	0.5892572378759728	1590.0	1.026	2
4312	199964	0.1444253078498136	625.5	0.1935	2
4313	199974	-0.0615461317523056	1518.0	0.0325	1
4314	199990	0.12985834261897833	556.5	0.017	2
4315	2	0.4700922589830507	4425.0	1.026	1
4316	20	0.5949885866154397	7340.0	1.026	3
4317	2000	0.7013167093373495	1992.0	1.026	2
4318	200008	0.6064484342342712	1486.5	1.026	2
4319	200010	0.6074000750851086	2092.0	1.026	3
4320	200014	0.6182927774796525	2568.0	1.026	2
4321	200030	-0.3500715692840646	2598.0	0.221	3
4322	200035	0.5063656484295845	987.0	1.016	1
4323	200081	0.7767636642291285	1641.0	1.138	2
4324	2001	0.6630897181608736	643.0	1.026	6
4325	200132	0.4871943259259259	540.0	1.026	1
4326	200150	0.7997989284585142	1549.0	1.138	3
4327	200159	0.42488493386921405	396.0	0.3155	2
4328	200162	0.5104304416966426	6672.0	1.026	1
4329	200172	0.402809976773872	1169.0	0.5051666666666667	6
4330	200185	0.8175567680783564	381.75	1.087	4
4331	200186	0.7600551005999989	1602.0	1.0255	2
4332	2002	0.7768677219794095	954.0	1.063	3
4333	200205	0.288353096171802	1071.0	0.206	1
4334	200232	0.2589866627906976	516.0	0.164	1
4335	200312	0.37920089153439157	771.0	0.56075	2
4336	200315	-0.1281299633333333	600.0	-0.062	2
4337	200316	-0.3768971430481284	714.0	-0.21825	2
4338	200350	0.271185	1227.0	0.098	1
4339	200373	0.5151758604266282	1543.5	1.022	2
4340	2004	0.7590031371006444	826.5	1.026	2
4341	200403	0.4657323052767052	3885.0	1.022	1
4342	200407	0.6176416815578465	873.0	0.85	1
4343	200424	0.7209087623328695	5248.5	1.026	2
4344	2005	0.673708635177203	1257.0	1.026	2
4345	200504	0.49821357062062066	520.5	1.026	2
4346	200523	0.3096886519337016	543.0	0.23	1
4347	200539	0.5593040211923153	876.0	0.947	3
4348	200558	0.4610859752604166	1536.0	0.312	1
4349	200576	0.8665989047228754	2672.25	1.138	4
4350	2006	0.39842359575411235	2081.0	0.9879666666666667	15
4351	200634	0.5811639398660704	705.0	0.882	3
4352	200726	0.6450421391941391	546.0	1.049	1
4353	200728	0.7160051155778895	597.0	1.138	1
4354	200734	0.8679407895802737	1252.5	1.026	2
4355	200765	0.470583	1776.0	0.737	1
4356	200844	0.6105510197534626	1341.75	0.84775	4
4357	200845	0.9378894663865548	714.0	1.138	3
4358	200879	0.6051118242473641	1305.0	1.022	2
4359	200894	0.6801932737062071	1020.2307692307693	1.0863076923076922	13
4360	200895	0.2196469999999999	564.0	0.43	3
4361	2009	0.7215110183547209	2472.0	1.138	4
4362	200909	0.24886116964031335	1030.5	0.14525	4
4363	200916	0.8906743335221468	367.5	1.124	2
4364	200931	0.5857997458455523	1023.0	1.026	1
4365	200933	0.9243461355981416	592.5	1.138	2
4366	200942	0.8247053399061033	1065.0	1.138	1
4367	200958	-0.07899780892233006	2109.0	0.12633333333333333	3
4368	200959	0.6022472927350426	1404.0	0.952	1
4369	2010	0.5075750126563842	709.5	0.839375	4
4370	2011	0.889689065270047	2208.5	1.138	12
4371	201134	0.7433495831737084	2417.5	1.0953333333333333	6
4372	201140	0.6572336267220311	937.5	0.947	2
4373	201158	0.7068197307936953	621.0	1.0886	5
4374	201161	0.5478840183150184	819.0	0.523	1
4375	201163	0.596491817801012	1384.5	1.1305	2
4376	201164	0.4494794308300395	759.0	0.869	1
4377	201176	0.49756807558408256	1782.6666666666667	0.8897777777777777	9
4378	201181	0.6811166891257816	1180.0	1.026	3
4379	201191	0.7234887156006609	1296.0	1.093	2
4380	2012	0.28057632325735	333.6	0.6365999999999999	5
4381	201229	0.7219388069622599	255.0	1.0932	5
4382	201232	0.6546360819672131	1281.0	1.026	1
4383	201243	0.3265464336832563	942.0	0.5395	2
4384	201254	0.39065909153539635	252.75	0.8899999999999999	4
4385	201255	0.5439948489816195	2013.0	1.022	1
4386	201266	0.6200380759427623	907.0	1.026	3
4387	201292	0.381008007078507	1554.0	0.92	1
4388	201294	0.617277045473597	3351.0	1.026	2
4389	201299	0.36665450667005695	635.6666666666666	0.209	9
4390	2013	0.5109186785714286	504.0	1.003	2
4391	201305	0.4737216543209877	1539.0	1.015	1
4392	2014	0.766388710954215	423.0	1.0886666666666667	3
4393	201456	0.3874442883235486	1533.0	0.32	1
4394	201475	0.6476488269794721	1023.0	0.7125	1
4395	2015	0.26579609423179823	2419.8	0.6564	5
4396	201501	0.7217594795698926	1860.0	1.066	4
4397	201514	0.247857432761932	643.2	0.377	5
4398	201516	0.2776207004608294	1302.0	0.086	1
4399	201562	0.8284001437908496	765.0	1.138	1
4400	201595	0.932089415961306	2481.0	1.138	1
4401	2016	0.5917556507281951	751.5	0.452	2
4402	201625	0.7368792752429486	6222.75	1.08775	4
4403	201626	0.6867292665049274	1624.5	1.026	2
4404	201627	0.8687416579091408	1827.0	1.138	1
4405	201633	0.3597137303244374	802.0	0.32033333333333336	3
4406	2017	0.512951073890743	1700.0	1.1006666666666665	3
4407	201725	0.5408625805422647	270.0	0.2525	2
4408	201780	0.5554669216133943	1314.0	1.026	1
4409	201798	0.751634	1539.0	1.124	1
4410	201799	0.5564316179221436	340.5	0.622	2
4411	2018	0.9356281963264358	634.5	1.026	2
4412	201895	0.8166316533333333	232.5	1.1175	2
4413	2019	0.6709106878710772	1179.0	0.848	1
4414	201931	0.45651682665715543	810.0	0.963	2
4415	201965	0.7740374666450899	447.75	1.1095	4
4416	201973	0.5557478549324655	1585.5	1.02175	4
4417	202	0.5078099091619762	6396.0	0.254	1
4418	2020	0.6280912155688624	1002.0	0.932	1
4419	202018	0.8298151109154929	1704.0	1.138	1
4420	202051	0.7556188596422231	561.0	1.05	4
4421	202052	0.7835349322191273	1077.0	1.071	1
4422	2021	0.6262247829977627	894.0	0.925	1
4423	202151	0.5770454333308769	1279.0	0.7916666666666666	3
4424	2022	0.48642826782426773	1602.3157894736842	0.6710789473684211	19
4425	202243	0.5857110793068514	1293.0	0.962	4
4426	2023	0.7047581908045977	1305.0	1.036	2
4427	202309	0.2998119999999999	474.0	0.2045	5
4428	202333	0.4409367668304668	12210.0	0.23	1
4429	202374	0.7855260247193337	972.0	1.137	3
4430	202500	0.5535351733634974	1051.5	1.026	2
4431	202559	0.8908341504761906	1050.0	1.124	1
4432	2026	0.8461713711310006	1207.8	1.1346	5
4433	202658	0.741063443121693	1512.0	1.049	1
4434	2027	0.8113323473536829	1272.75	1.127	4
4435	2028	0.5659340100904662	2874.0	1.026	1
4436	202865	0.0209512415730337	534.0	-0.006	1
4437	2029	0.8165508869761662	384.75	1.119	12
4438	202915	0.4617600249597423	1242.0	1.025	1
4439	203	0.6895964613467277	601.0	1.026	3
4440	2030	0.6488299576951129	1371.0	1.026	8
4441	203054	0.491642427997705	1743.0	1.026	1
4442	203062	0.3280241886131814	1495.2	0.2475	5
4443	203068	0.8003894869583125	1194.6	1.104	5
4444	203069	0.5075496675673717	1321.0	1.016	3
4445	203074	0.15548244970904368	945.0	0.21200000000000002	2
4446	203076	0.2460305265536723	885.0	0.17	1
4447	203100	0.4888348693221523	1431.0	1.022	1
4448	203102	0.31903936587519094	2107.0	0.225	3
4449	203111	0.4865843014736842	648.0	0.2615	2
4450	203190	0.7498485941330558	1611.0	1.138	2
4451	203197	0.6484353398747372	1030.5	1.049	2
4452	203228	0.8817085636240658	1138.5	1.138	6
4453	203238	0.8000378517960312	3981.0	1.138	1
4454	203245	0.7260614308943089	984.0	1.026	1
4455	203259	0.9131094757977984	514.6666666666666	1.136222222222222	9
4456	203260	0.4822996088338319	547.5	0.29108333333333336	6
4457	203286	0.5961361054715884	2185.5	1.026	2
4458	2033	0.8482616784139174	7219.0	1.138	3
4459	203328	0.3044687162116502	711.0	0.9693333333333333	3
4460	2034	0.7227371848450057	2613.0	1.138	1
4461	203413	0.2022628596491228	342.0	0.161	1
4462	203427	0.7321248479532163	1026.0	1.026	1
4463	203430	0.284859	1428.0	0.1125	1
4464	203447	0.7338841662077128	1936.0	1.1001666666666667	3
4465	2035	0.8474238836730708	2144.3684210526317	1.1377894736842105	19
4466	203522	0.8887206935703242	2641.5	1.138	2
4467	203523	0.7497621104688503	1026.0	1.0819999999999999	2
4468	203547	0.6513883612672244	388.5	1.123	2
4469	203562	0.4006945325443787	507.0	0.218	1
4470	203569	-0.16790186958020048	310.5	0.388	2
4471	2036	0.8131151535451525	2728.125	1.1239999999999999	8
4472	203611	-0.182501	1626.0	0.252	1
4473	2037	0.697490412443413	2213.8125	1.027375	16
4474	2038	0.5062759013074336	2028.0	1.026	3
4475	203859	0.632883407773214	2486.1428571428573	1.026	7
4476	2039	0.8039029086218809	1163.4545454545455	1.134	11
4477	204	0.7554147403134018	583.125	1.12925	8
4478	2040	0.655590506083947	582.0	1.1353333333333333	3
4479	2041	0.6485484008870693	2931.0	1.026	1
4480	2042	0.8032596905504311	2443.0	1.138	3
4481	204219	0.6628628368055556	1152.0	1.026	4
4482	2043	0.8618136604613188	2924.0	1.138	3
4483	2044	0.843169986552834	2995.0	1.1375833333333334	6
4484	204474	0.4614045606837607	1755.0	0.958	1
4485	2045	0.9483499598771715	2122.285714285714	1.138	7
4486	2046	0.6999702350547254	2253.0	1.08	2
4487	2047	0.8455881126349234	2587.0	1.138	3
4488	2048	0.8101685200442287	2676.6	1.123	5
4489	204801	-0.06923244700001209	2949.0	-0.108	3
4490	204851	0.9077434572614577	3247.875	1.133	8
4491	2049	0.7755198231564899	2997.0	1.129	1
4492	204962	0.5440289040409317	2157.0	1.026	2
4493	205	0.7741333702156009	633.0	1.134	4
4494	2050	0.6396629904545624	2231.0	1.026	3
4495	2051	0.6985246119257087	3069.0	1.026	3
4496	205147	0.18757100000000002	2586.0	0.1735	3
4497	2052	0.5518018384502924	1368.0	1.008	3
4498	205251	0.49552433333333323	253.0	0.7400000000000001	3
4499	2053	0.5097195107169585	1467.6	1.026	5
4500	205327	0.7534402642487046	1158.0	1.138	1
4501	2054	0.5746938411678193	855.0	0.98	3
4502	205428	0.9493579827350883	846.0	1.107	3
4503	2055	0.4303084343732772	801.0	0.9799999999999999	7
4504	205564	0.8709756628621674	1712.0	1.0633333333333332	3
4505	2056	0.5282971116838489	582.0	1.018	1
4506	2057	0.5064835716594711	1257.0	0.882	2
4507	205717	0.8035148653564167	4581.0	1.138	3
4508	2058	0.7762848680326062	4539.0	1.082	1
4509	205860	0.1514954414003044	1314.0	0.15	2
4510	2059	0.7598794147120673	2362.9285714285716	1.051	14
4511	2060	0.8280181838254578	2400.0	1.1376666666666666	6
4512	2063	0.6474016345679012	1215.0	0.875	1
4513	206338	0.5492839599730911	2973.0	1.026	1
4514	206358	0.7038637704165907	1190.25	1.0462500000000001	4
4515	2064	0.7304020485754454	3252.4285714285716	1.0364285714285715	7
4516	206412	0.5506389697979799	795.0	1.026	2
4517	2065	0.7525584863615578	3054.0	1.1107142857142855	7
4518	2066	0.848846838895987	3885.0	1.138	3
4519	2067	0.5728450390684787	817.0	0.8020833333333334	6
4520	2068	0.672604023655385	2037.75	1.0435	4
4521	2069	0.551249188235294	510.0	1.026	1
4522	207	0.7220201625560393	1439.7692307692307	1.03	13
4523	2070	0.9054780015631227	1820.625	1.138	8
4524	207063	0.15845517019133937	993.0	0.7004999999999999	2
4525	2071	0.7450639790046534	2386.5	1.0924999999999998	2
4526	2072	0.6647306970459482	2253.0	1.0633333333333332	3
4527	2073	0.46912688177616024	3309.0	0.2285	2
4528	2074	0.48378749946844285	3170.4	0.6296999999999999	5
4529	2077	0.7684297067938862	1215.0	1.0653333333333332	3
4530	2078	0.8214687720877917	1352.7	1.138	10
4531	2079	0.9075518273148151	265.5	1.1244999999999998	2
4532	208	0.7901687198620241	1358.25	1.1312499999999999	4
4533	2081	0.5583722108222222	1539.0	0.6952499999999999	4
4534	2086	0.16894	1815.0	0.247	1
4535	2091	0.749044754658385	966.0	1.138	1
4536	2098	0.826593074197277	800.0	1.118	3
4537	2099	0.726413297948234	1364.142857142857	1.1059999999999999	7
4538	21	0.5431577304151788	3562.0	1.026	3
4539	210	0.7294995840886203	993.0	1.026	1
4540	2100	0.6196187882215392	1467.6666666666667	1.026	9
4541	2101	0.8056763800480107	1333.5	1.134	4
4542	2103	0.7609239920871229	1434.0	1.134	4
4543	2104	0.9435967820773095	1313.2	1.1380000000000001	15
4544	2107	1.0049604159662326	1267.0	1.138	3
4545	2108	0.8290451387692227	884.7272727272727	1.122	11
4546	2109	0.6000013644913995	904.5	1.0125	2
4547	211	0.7673292693707748	1923.0	1.122	4
4548	2110	0.8098583587310768	1534.8461538461538	1.1375384615384614	13
4549	2113	0.8736323355263462	1069.2	1.138	5
4550	2114	0.6886478305842286	1427.5	1.1373333333333333	6
4551	2115	0.9342587161883878	1363.5	1.138	8
4552	2116	0.4214761221802303	877.8	0.31789999999999996	5
4553	2117	0.8406006538742692	985.5	1.0819999999999999	2
4554	2118	0.8160896927309016	1279.7142857142858	1.0971428571428572	7
4555	2119	0.8843399360730593	1533.0	1.138	2
4556	212	0.7633019719646938	1714.0	1.049	3
4557	2120	0.8861186144223694	1359.0	1.026	1
4558	2121	0.4015126186812037	2293.5	0.6545	2
4559	2122	0.8008281090448934	3281.6666666666665	1.138	9
4560	2123	0.5479495166666667	734.0	0.324	3
4561	2124	0.4829779999999999	1347.0	0.283	2
4562	2125	0.55549467211562	6135.0	1.026	2
4563	2128	0.7230710920614121	915.0	1.026	2
4564	213	0.3878081118137101	1552.8	0.46440000000000003	5
4565	2130	0.9420638582820412	1783.5	1.1375	8
4566	2131	0.9840856845158412	2241.0	1.138	1
4567	2132	0.794437116414287	1886.25	1.138	8
4568	2134	0.538846403741999	2031.0	0.318	1
4569	2135	0.6804155887586983	810.0	1.1006666666666665	3
4570	2137	0.734850621416371	2465.25	1.138	8
4571	2138	0.8901826447704835	1755.75	1.138	12
4572	2139	0.6935907830446096	1519.2	1.0624	5
4573	214	0.8339884717497408	1688.0	1.138	3
4574	2140	0.8945022240255807	1546.2	1.138	5
4575	2145	0.8923505815678794	2172.6	1.138	5
4576	2146	0.9045580836856754	2168.5	1.138	6
4577	2147	0.5142741047305717	1810.5	1.026	2
4578	2149	0.3270415375282981	793.5	0.497	2
4579	215	0.5719217455082075	1461.0	1.0735	2
4580	2150	0.5890036147403684	1194.0	1.026	1
4581	2151	0.5688495888888888	1092.0	1.026	2
4582	2152	0.3445067581184741	802.5	0.23349999999999999	2
4583	2153	0.43775324494130097	6682.5	1.026	2
4584	2155	0.23832529824422552	1295.0	0.20299999999999999	3
4585	2157	0.6264328622254928	2832.0	1.0953333333333333	3
4586	2158	0.7226398538484575	1329.0	1.137	2
4587	2159	0.291208744418612	1157.0	0.5306666666666667	3
4588	216	0.7004330633555245	1099.5	1.026	2
4589	2160	0.43415503295667623	1183.5	0.6715	2
4590	2161	0.41974415014271127	1792.5	0.962	2
4591	2162	0.6214466575716234	2199.0	1.026	1
4592	2165	0.5363413942598187	1986.0	1.005	1
4593	2166	0.6233012229885058	1740.0	1.026	1
4594	2167	0.7563936265664161	399.0	1.026	1
4595	2168	0.5511407625729167	379.5	1.017	2
4596	2169	0.47251628320802	399.0	1.005	1
4597	217	0.673656306686122	1483.5	1.138	2
4598	2170	0.7303982164179105	402.0	1.026	1
4599	2171	0.6734720870098039	357.0	1.0335	2
4600	2172	0.5360771806753186	460.5	1.005	2
4601	2173	0.6852743519427311	450.0	0.627	2
