random_means,random_medians,top_k_mean,top_k_median,k,0,1,2-5,6-10,11-20,21+,network,Name,method,weighted_mean,size
0.2,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.28,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.33,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.2,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.36,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.17,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.2,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.16,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.31,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.21,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.24,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.21,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.26,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.16,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.32,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.3,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.17,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.32,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.5,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.15,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.32,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.24,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.17,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.13,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.19,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.24,0.0,7.13,4.0,100,24,6,26,14,27,3,apid.1,APID,MPS,5.02,
0.7,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.76,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.44,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.41,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.67,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.62,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.52,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.44,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.74,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.52,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.46,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.63,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.8,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.41,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.53,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.55,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.79,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.56,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.77,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.83,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.67,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.91,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.9,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.55,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.71,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.74,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
1.01,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.63,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.57,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.49,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.67,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.59,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.76,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.85,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.91,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.97,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.52,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.68,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.47,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.55,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.68,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.7,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.78,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.95,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.53,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.52,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.79,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.6,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
1.0,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.64,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.42,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.56,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.36,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.84,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.65,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.54,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.48,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.53,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.49,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.42,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.51,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.53,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.8,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.87,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.74,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.62,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.86,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.53,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.24,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.54,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.52,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.76,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.65,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.74,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.57,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.53,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.37,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.84,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.4,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
1.0,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.36,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.64,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.59,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.66,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.54,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.45,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.51,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.59,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.5,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.45,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.41,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.84,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.71,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
1.45,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.61,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.56,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.43,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.72,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.64,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.39,0.0,3.98,2.0,100,3,44,34,8,7,4,bind.v8,BIND,MPS,3.21,
0.17,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.1,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.21,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.14,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.13,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.15,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.18,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.16,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.11,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.2,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.28,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.14,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.12,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.15,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.1,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.15,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.19,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.09,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.21,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.2,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.28,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.22,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.18,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.28,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.07,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.21,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.12,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.16,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.2,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.15,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.18,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.27,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.19,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.23,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.21,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.18,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.14,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.16,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.11,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.24,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.2,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.16,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.13,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.17,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.15,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.18,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.27,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.24,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.17,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.17,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.19,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.23,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.23,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.17,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.08,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.2,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.21,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.06,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.14,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.19,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.13,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.12,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.19,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.12,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.12,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.15,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.27,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.16,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.16,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.15,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.14,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.14,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.19,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.14,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.12,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.15,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.09,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.24,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.17,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.18,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.17,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.09,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.14,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.1,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.43,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.11,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.13,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.3,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.19,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.11,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.1,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.14,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.16,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.13,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.11,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.17,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.18,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.2,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.08,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.22,0.0,0.72,0.0,100,69,14,15,2,0,0,biogrid.4.4.227,BioGRID,MPS,0.56,
0.25,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.28,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.24,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.2,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.17,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.27,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.16,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.21,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.25,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.35,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.42,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.35,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.37,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.3,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.36,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.35,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.25,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.22,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.34,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.58,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.19,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.31,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.17,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.5,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.31,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.17,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.31,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.28,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.46,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.2,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.25,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.2,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.22,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.18,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.41,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.35,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
0.21,0.0,13.53,13.5,100,2,8,17,14,30,29,bioplex.v3.293T,BioPlex 293T,MPS,10.65,
