	GeneA	GeneB
36968	6993	220136
36969	79645	220136
36970	27019	220136
36971	64446	220136
36972	83544	220136
36973	55130	220136
36974	1767	220136
36975	220136	347736
36976	115948	220136
36977	83538	220136
36978	1770	220136
36979	151827	220136
36980	85478	220136
36981	79781	220136
36982	89765	220136
36983	220136	345895
36984	83853	220136
36985	220136	285755
36986	27156	220136
36987	8382	220136
36988	154865	220136
36989	26074	220136
36990	29070	220136
36991	55779	220136
36992	79819	220136
36993	83658	220136
36994	93233	220136
36995	83450	138255
36996	138255	202500
36997	138255	158787
36998	84229	138255
36999	84223	138255
37000	83861	138255
37001	53340	138255
37002	138255	221421
37003	138255	374407
37004	808	138255
37005	124637	138255
37006	138255	283385
37007	84332	138255
37008	89876	138255
37009	138255	144406
37010	83894	138255
37011	84217	138255
37012	7802	138255
37013	1069	138255
37014	138255	201625
37015	56171	138255
37016	55567	138255
37017	1768	138255
37018	25981	138255
37019	138255	339829
37020	55036	138255
37021	138255	257236
37022	138255	255119
37023	138255	149465
37024	80217	138255
37025	138255	159686
37026	138255	387885
37027	138255	348807
37028	126820	138255
37029	55259	138255
37030	83657	138255
37031	138255	196385
37032	138255	146754
37033	138255	255758
37034	6993	138255
37035	79645	138255
37036	27019	138255
37037	64446	138255
37038	83544	138255
37039	55130	138255
37040	1767	138255
37041	138255	347736
37042	115948	138255
37043	83538	138255
37044	1770	138255
37045	138255	151827
37046	85478	138255
37047	79781	138255
37048	89765	138255
37049	138255	345895
37050	83853	138255
37051	138255	285755
37052	27156	138255
37053	8382	138255
37054	138255	154865
37055	26074	138255
37056	29070	138255
37057	55779	138255
37058	79819	138255
37059	83658	138255
37060	93233	138255
37061	83450	388701
37062	202500	388701
37063	158787	388701
37064	84229	388701
37065	84223	388701
37066	83861	388701
37067	53340	388701
37068	221421	388701
37069	374407	388701
37070	808	388701
37071	124637	388701
37072	283385	388701
37073	84332	388701
37074	89876	388701
37075	144406	388701
37076	83894	388701
37077	84217	388701
37078	7802	388701
37079	1069	388701
37080	201625	388701
37081	56171	388701
37082	55567	388701
37083	1768	388701
37084	25981	388701
37085	339829	388701
37086	55036	388701
37087	257236	388701
37088	255119	388701
37089	149465	388701
37090	80217	388701
37091	159686	388701
37092	387885	388701
37093	348807	388701
37094	126820	388701
37095	55259	388701
37096	83657	388701
37097	196385	388701
37098	146754	388701
37099	255758	388701
37100	6993	388701
37101	79645	388701
37102	27019	388701
37103	64446	388701
37104	83544	388701
37105	55130	388701
37106	1767	388701
37107	347736	388701
37108	115948	388701
37109	83538	388701
37110	1770	388701
37111	151827	388701
37112	85478	388701
37113	79781	388701
37114	89765	388701
37115	345895	388701
37116	83853	388701
37117	285755	388701
37118	27156	388701
37119	8382	388701
37120	154865	388701
37121	26074	388701
37122	29070	388701
37123	55779	388701
37124	79819	388701
37125	83658	388701
37126	93233	388701
37127	83450	161502
37128	161502	202500
37129	158787	161502
37130	84229	161502
37131	84223	161502
37132	83861	161502
37133	53340	161502
37134	161502	221421
37135	161502	374407
37136	808	161502
37137	124637	161502
37138	161502	283385
37139	84332	161502
37140	89876	161502
37141	144406	161502
37142	83894	161502
37143	84217	161502
37144	7802	161502
37145	1069	161502
37146	161502	201625
37147	56171	161502
37148	55567	161502
37149	1768	161502
37150	25981	161502
37151	161502	339829
37152	55036	161502
37153	161502	257236
37154	161502	255119
37155	149465	161502
37156	80217	161502
37157	159686	161502
37158	161502	387885
37159	161502	348807
37160	126820	161502
37161	55259	161502
37162	83657	161502
37163	161502	196385
37164	146754	161502
37165	161502	255758
37166	6993	161502
37167	79645	161502
37168	27019	161502
37169	64446	161502
37170	83544	161502
37171	55130	161502
37172	1767	161502
37173	161502	347736
37174	115948	161502
37175	83538	161502
37176	1770	161502
37177	151827	161502
37178	85478	161502
37179	79781	161502
37180	89765	161502
37181	161502	345895
37182	83853	161502
37183	161502	285755
37184	27156	161502
37185	8382	161502
37186	154865	161502
37187	26074	161502
37188	29070	161502
37189	55779	161502
37190	79819	161502
37191	83658	161502
37192	93233	161502
37193	83450	129881
37194	129881	202500
37195	129881	158787
37196	84229	129881
37197	84223	129881
37198	83861	129881
37199	53340	129881
37200	129881	221421
37201	129881	374407
37202	808	129881
37203	124637	129881
37204	129881	283385
37205	84332	129881
37206	89876	129881
37207	129881	144406
37208	83894	129881
37209	84217	129881
37210	7802	129881
37211	1069	129881
37212	129881	201625
37213	56171	129881
37214	55567	129881
37215	1768	129881
37216	25981	129881
37217	129881	339829
37218	55036	129881
37219	129881	257236
37220	129881	255119
37221	129881	149465
37222	80217	129881
37223	129881	159686
37224	129881	387885
37225	129881	348807
37226	126820	129881
37227	55259	129881
37228	83657	129881
37229	129881	196385
37230	129881	146754
37231	129881	255758
37232	6993	129881
37233	79645	129881
37234	27019	129881
37235	64446	129881
37236	83544	129881
37237	55130	129881
37238	1767	129881
37239	129881	347736
37240	115948	129881
37241	83538	129881
37242	1770	129881
37243	129881	151827
37244	85478	129881
37245	79781	129881
37246	89765	129881
37247	129881	345895
37248	83853	129881
37249	129881	285755
37250	27156	129881
37251	8382	129881
37252	129881	154865
37253	26074	129881
37254	29070	129881
37255	55779	129881
37256	79819	129881
37257	83658	129881
37258	93233	129881
37259	83450	127003
37260	127003	202500
37261	127003	158787
37262	84229	127003
37263	84223	127003
37264	83861	127003
37265	53340	127003
37266	127003	221421
37267	127003	374407
37268	808	127003
37269	124637	127003
37270	127003	283385
37271	84332	127003
37272	89876	127003
37273	127003	144406
37274	83894	127003
37275	84217	127003
37276	7802	127003
37277	1069	127003
37278	127003	201625
37279	56171	127003
37280	55567	127003
37281	1768	127003
37282	25981	127003
37283	127003	339829
37284	55036	127003
37285	127003	257236
37286	127003	255119
37287	127003	149465
37288	80217	127003
37289	127003	159686
37290	127003	387885
37291	127003	348807
37292	126820	127003
37293	55259	127003
37294	83657	127003
37295	127003	196385
37296	127003	146754
37297	127003	255758
37298	6993	127003
37299	79645	127003
37300	27019	127003
37301	64446	127003
37302	83544	127003
37303	55130	127003
37304	1767	127003
37305	127003	347736
37306	115948	127003
37307	83538	127003
37308	1770	127003
37309	127003	151827
37310	85478	127003
37311	79781	127003
37312	89765	127003
37313	127003	345895
37314	83853	127003
37315	127003	285755
37316	27156	127003
37317	8382	127003
37318	127003	154865
37319	26074	127003
37320	29070	127003
37321	55779	127003
37322	79819	127003
37323	83658	127003
37324	93233	127003
37325	80258	83450
37326	83450	219670
37327	55329	83450
37328	29922	83450
37329	83450	138162
37330	83450	202500
37331	26150	83450
37332	83450	158787
37333	26206	83450
37334	64776	83450
37335	83450	389799
37336	83450	134121
37337	83450	84229
37338	83450	83659
37339	27285	83450
37340	83450	84223
37341	7846	83450
37342	10383	83450
37343	83450	83861
37344	53340	83450
37345	83450	221421
37346	83450	374407
37347	808	83450
37348	83450	135138
37349	83450	124637
37350	83450	283385
37351	83450	84332
37352	83450	89876
37353	83450	144406
37354	83450	83894
37355	83450	84217
37356	7802	83450
37357	1069	83450
37358	83450	201625
37359	56171	83450
37360	55567	83450
37361	1768	83450
37362	25981	83450
37363	83450	339829
37364	55036	83450
37365	83450	257236
37366	83450	255119
37367	83450	149465
37368	80217	83450
37369	83450	159686
37370	83450	387885
37371	83450	348807
37372	83450	126820
37373	55259	83450
37374	83450	83657
37375	83450	196385
37376	83450	146754
37377	83450	255758
37378	6993	83450
37379	79645	83450
37380	27019	83450
37381	64446	83450
37382	83450	83544
37383	55130	83450
37384	1767	83450
37385	83450	347736
37386	83450	115948
37387	83450	83538
37388	1770	83450
37389	83450	151827
37390	83450	93190
37391	83450	85478
37392	83450	257177
37393	83450	114327
37394	83450	730112
37395	83450	145788
37396	11092	83450
37397	83450	339778
37398	83450	440585
37399	79781	83450
37400	83450	89765
37401	83450	345895
37402	83450	83853
37403	83450	285755
37404	27156	83450
37405	8382	83450
37406	29105	83450
37407	83450	154865
37408	26074	83450
37409	29070	83450
37410	55779	83450
37411	79819	83450
37412	83450	83658
37413	83450	93233
37414	80258	202500
37415	80258	158787
37416	80258	84229
37417	80258	84223
37418	80258	83861
37419	53340	80258
37420	80258	221421
37421	80258	374407
37422	808	80258
37423	80258	124637
37424	80258	283385
37425	80258	84332
37426	80258	89876
37427	80258	144406
37428	80258	83894
37429	80258	84217
37430	7802	80258
37431	1069	80258
37432	80258	201625
37433	56171	80258
37434	55567	80258
37435	1768	80258
37436	25981	80258
37437	80258	339829
37438	55036	80258
37439	80258	257236
37440	80258	255119
37441	80258	149465
37442	80217	80258
37443	80258	159686
37444	80258	387885
37445	80258	348807
37446	80258	126820
37447	55259	80258
37448	80258	83657
37449	80258	196385
37450	80258	146754
37451	80258	255758
37452	6993	80258
37453	79645	80258
37454	27019	80258
37455	64446	80258
37456	80258	83544
37457	55130	80258
37458	1767	80258
37459	80258	347736
37460	80258	115948
37461	80258	83538
37462	1770	80258
37463	80258	151827
37464	80258	85478
37465	79781	80258
37466	80258	89765
37467	80258	345895
37468	80258	83853
37469	80258	285755
37470	27156	80258
37471	8382	80258
37472	80258	154865
37473	26074	80258
37474	29070	80258
37475	55779	80258
37476	79819	80258
37477	80258	83658
37478	80258	93233
37479	202500	219670
37480	158787	219670
37481	84229	219670
37482	84223	219670
37483	83861	219670
37484	53340	219670
37485	219670	221421
37486	219670	374407
37487	808	219670
37488	124637	219670
37489	219670	283385
37490	84332	219670
37491	89876	219670
37492	144406	219670
37493	83894	219670
37494	84217	219670
37495	7802	219670
37496	1069	219670
37497	201625	219670
37498	56171	219670
37499	55567	219670
37500	1768	219670
37501	25981	219670
37502	219670	339829
37503	55036	219670
37504	219670	257236
37505	219670	255119
37506	149465	219670
37507	80217	219670
37508	159686	219670
37509	219670	387885
37510	219670	348807
37511	126820	219670
37512	55259	219670
37513	83657	219670
37514	196385	219670
37515	146754	219670
37516	219670	255758
37517	6993	219670
37518	79645	219670
37519	27019	219670
37520	64446	219670
37521	83544	219670
37522	55130	219670
37523	1767	219670
37524	219670	347736
37525	115948	219670
37526	83538	219670
37527	1770	219670
37528	151827	219670
37529	85478	219670
37530	79781	219670
37531	89765	219670
37532	219670	345895
37533	83853	219670
37534	219670	285755
37535	27156	219670
37536	8382	219670
37537	154865	219670
37538	26074	219670
37539	29070	219670
37540	55779	219670
37541	79819	219670
37542	83658	219670
37543	93233	219670
37544	55329	202500
37545	55329	158787
37546	55329	84229
37547	55329	84223
37548	55329	83861
37549	53340	55329
37550	55329	221421
37551	55329	374407
37552	808	55329
37553	55329	124637
37554	55329	283385
37555	55329	84332
37556	55329	89876
37557	55329	144406
37558	55329	83894
37559	55329	84217
37560	7802	55329
37561	1069	55329
37562	55329	201625
37563	55329	56171
37564	55329	55567
37565	1768	55329
37566	25981	55329
37567	55329	339829
37568	55036	55329
37569	55329	257236
37570	55329	255119
37571	55329	149465
37572	55329	80217
37573	55329	159686
37574	55329	387885
37575	55329	348807
37576	55329	126820
37577	55259	55329
37578	55329	83657
37579	55329	196385
37580	55329	146754
37581	55329	255758
37582	6993	55329
37583	55329	79645
37584	27019	55329
37585	55329	64446
37586	55329	83544
37587	55130	55329
37588	1767	55329
37589	55329	347736
37590	55329	115948
37591	55329	83538
37592	1770	55329
37593	55329	151827
37594	55329	85478
37595	55329	79781
37596	55329	89765
37597	55329	345895
37598	55329	83853
37599	55329	285755
37600	27156	55329
37601	8382	55329
37602	55329	154865
37603	26074	55329
37604	29070	55329
37605	55329	55779
37606	55329	79819
37607	55329	83658
37608	55329	93233
37609	29922	202500
37610	29922	158787
37611	29922	84229
37612	29922	84223
37613	29922	83861
37614	29922	53340
37615	29922	221421
37616	29922	374407
37617	808	29922
37618	29922	124637
37619	29922	283385
37620	29922	84332
37621	29922	89876
37622	29922	144406
37623	29922	83894
37624	29922	84217
37625	7802	29922
37626	1069	29922
37627	29922	201625
37628	29922	56171
37629	29922	55567
37630	1768	29922
37631	25981	29922
37632	29922	339829
37633	29922	55036
37634	29922	257236
37635	29922	255119
37636	29922	149465
37637	29922	80217
37638	29922	159686
37639	29922	387885
37640	29922	348807
37641	29922	126820
37642	29922	55259
37643	29922	83657
37644	29922	196385
37645	29922	146754
37646	29922	255758
37647	6993	29922
37648	29922	79645
37649	27019	29922
37650	29922	64446
37651	29922	83544
37652	29922	55130
37653	1767	29922
37654	29922	347736
37655	29922	115948
37656	29922	83538
37657	1770	29922
37658	29922	151827
37659	29922	85478
37660	29922	79781
37661	29922	89765
37662	29922	345895
37663	29922	83853
37664	29922	285755
37665	27156	29922
37666	8382	29922
37667	29922	154865
37668	26074	29922
37669	29070	29922
37670	29922	55779
37671	29922	79819
37672	29922	83658
37673	29922	93233
37674	138162	202500
37675	138162	158787
37676	84229	138162
37677	84223	138162
37678	83861	138162
37679	53340	138162
37680	138162	221421
37681	138162	374407
37682	808	138162
37683	124637	138162
37684	138162	283385
37685	84332	138162
37686	89876	138162
37687	138162	144406
37688	83894	138162
37689	84217	138162
37690	7802	138162
37691	1069	138162
37692	138162	201625
37693	56171	138162
37694	55567	138162
37695	1768	138162
37696	25981	138162
37697	138162	339829
37698	55036	138162
37699	138162	257236
37700	138162	255119
37701	138162	149465
37702	80217	138162
37703	138162	159686
37704	138162	387885
37705	138162	348807
37706	126820	138162
37707	55259	138162
37708	83657	138162
37709	138162	196385
37710	138162	146754
37711	138162	255758
37712	6993	138162
37713	79645	138162
37714	27019	138162
37715	64446	138162
37716	83544	138162
37717	55130	138162
37718	1767	138162
37719	138162	347736
37720	115948	138162
37721	83538	138162
37722	1770	138162
37723	138162	151827
37724	85478	138162
37725	79781	138162
37726	89765	138162
37727	138162	345895
37728	83853	138162
37729	138162	285755
37730	27156	138162
37731	8382	138162
37732	138162	154865
37733	26074	138162
37734	29070	138162
37735	55779	138162
37736	79819	138162
37737	83658	138162
37738	93233	138162
37739	26150	202500
37740	158787	202500
37741	26206	202500
37742	64776	202500
37743	202500	389799
37744	134121	202500
37745	84229	202500
37746	83659	202500
37747	27285	202500
37748	84223	202500
37749	7846	202500
37750	10383	202500
37751	83861	202500
37752	53340	202500
37753	202500	221421
37754	202500	374407
37755	808	202500
37756	135138	202500
37757	124637	202500
37758	202500	283385
37759	84332	202500
37760	89876	202500
37761	144406	202500
37762	83894	202500
37763	84217	202500
37764	7802	202500
37765	1069	202500
37766	201625	202500
37767	56171	202500
37768	55567	202500
37769	1768	202500
37770	25981	202500
37771	202500	339829
37772	55036	202500
37773	202500	257236
37774	202500	255119
37775	149465	202500
37776	80217	202500
37777	159686	202500
37778	202500	387885
37779	202500	348807
37780	126820	202500
37781	55259	202500
37782	83657	202500
37783	196385	202500
37784	146754	202500
37785	202500	255758
37786	6993	202500
37787	79645	202500
37788	27019	202500
37789	64446	202500
37790	83544	202500
37791	55130	202500
37792	1767	202500
37793	202500	347736
37794	115948	202500
37795	83538	202500
37796	1770	202500
37797	151827	202500
37798	93190	202500
37799	85478	202500
37800	202500	257177
37801	114327	202500
37802	202500	730112
37803	145788	202500
37804	11092	202500
37805	202500	339778
37806	202500	440585
37807	79781	202500
37808	89765	202500
37809	202500	345895
37810	83853	202500
37811	202500	285755
37812	27156	202500
37813	8382	202500
37814	29105	202500
37815	154865	202500
37816	26074	202500
37817	29070	202500
37818	55779	202500
37819	79819	202500
37820	83658	202500
37821	93233	202500
37822	26150	158787
37823	26150	84229
37824	26150	84223
37825	26150	83861
37826	26150	53340
37827	26150	221421
37828	26150	374407
37829	808	26150
37830	26150	124637
37831	26150	283385
37832	26150	84332
37833	26150	89876
37834	26150	144406
37835	26150	83894
37836	26150	84217
37837	7802	26150
37838	1069	26150
37839	26150	201625
37840	26150	56171
37841	26150	55567
37842	1768	26150
37843	25981	26150
37844	26150	339829
37845	26150	55036
37846	26150	257236
37847	26150	255119
37848	26150	149465
37849	26150	80217
37850	26150	159686
37851	26150	387885
37852	26150	348807
37853	26150	126820
37854	26150	55259
37855	26150	83657
37856	26150	196385
37857	26150	146754
37858	26150	255758
37859	6993	26150
37860	26150	79645
37861	26150	27019
37862	26150	64446
37863	26150	83544
37864	26150	55130
37865	1767	26150
37866	26150	347736
37867	26150	115948
37868	26150	83538
37869	1770	26150
37870	26150	151827
37871	26150	85478
37872	26150	79781
37873	26150	89765
37874	26150	345895
37875	26150	83853
37876	26150	285755
